Case ID;Activity;Resource;Complete Timestamp;Variant;Variant index;amount;article;dismissal;expense;lastSent;lifecycle:transition;matricola;notificationType;paymentAmount;points;totalPaymentAmount;vehicleClass;Duration
A28658;Send Appeal to Prefecture;;2011/12/25 00:00:00.000;Variant 52;52;;;NIL;;;complete;;;;;;;105408000.0
A28903;Send Appeal to Prefecture;;2011/12/25 00:00:00.000;Variant 8;8;;;NIL;;;complete;;;;;;;102643200.0
A29371;Send Appeal to Prefecture;;2011/12/25 00:00:00.000;Variant 11;11;;;NIL;;;complete;;;;;;;53395200.0
A29395;Send Appeal to Prefecture;;2011/12/25 00:00:00.000;Variant 11;11;;;NIL;;;complete;;;;;;;53395200.0
A29425;Payment;;2011/07/25 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;43545600.0
A29792;Send Appeal to Prefecture;;2011/12/25 00:00:00.000;Variant 11;11;;;NIL;;;complete;;;;;;;53395200.0
A29816;Payment;;2011/08/09 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;42854400.0
A30119;Send Appeal to Prefecture;;2011/12/25 00:00:00.000;Variant 8;8;;;NIL;;;complete;;;;;;;102643200.0
A30458;Payment;;2011/08/01 00:00:00.000;Variant 14;14;;;;;;complete;;;87.5;;87.5;;86140800.0
A30459;Send Appeal to Prefecture;;2011/12/25 00:00:00.000;Variant 11;11;;;NIL;;;complete;;;;;;;53395200.0
A30523;Payment;;2011/08/03 00:00:00.000;Variant 4;4;;;;;;complete;;;59.5;;59.5;;45360000.0
A30541;Payment;;2011/09/01 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;47692800.0
A32164;Send Appeal to Prefecture;;2011/12/25 00:00:00.000;Variant 8;8;;;NIL;;;complete;;;;;;;101692800.0
A32672;Send Appeal to Prefecture;;2011/12/25 00:00:00.000;Variant 8;8;;;NIL;;;complete;;;;;;;92016000.0
A32821;Payment;;2011/07/26 00:00:00.000;Variant 4;4;;;;;;complete;;;59.5;;59.5;;57715200.0
A32828;Payment;;2011/10/22 00:00:00.000;Variant 4;4;;;;;;complete;;;59.5;;59.5;;63849600.0
A33135;Send Appeal to Prefecture;;2011/12/25 00:00:00.000;Variant 11;11;;;NIL;;;complete;;;;;;;53395200.0
A33297;Send Appeal to Prefecture;;2011/12/25 00:00:00.000;Variant 8;8;;;NIL;;;complete;;;;;;;97459200.0
A3350;Send Appeal to Prefecture;;2011/12/25 00:00:00.000;Variant 58;58;;;NIL;;;complete;;;;;;;86400000.0
A33533;Send Appeal to Prefecture;;2011/12/25 00:00:00.000;Variant 8;8;;;NIL;;;complete;;;;;;;88041600.0
A33571;Send Appeal to Prefecture;;2011/12/25 00:00:00.000;Variant 11;11;;;NIL;;;complete;;;;;;;92793600.0
A33922;Send Appeal to Prefecture;;2011/12/25 00:00:00.000;Variant 8;8;;;NIL;;;complete;;;;;;;92707200.0
A34398;Send Appeal to Prefecture;;2011/12/25 00:00:00.000;Variant 8;8;;;NIL;;;complete;;;;;;;88041600.0
A34487;Send Appeal to Prefecture;;2011/12/25 00:00:00.000;Variant 8;8;;;NIL;;;complete;;;;;;;92966400.0
A34969;Send Appeal to Prefecture;;2011/12/25 00:00:00.000;Variant 8;8;;;NIL;;;complete;;;;;;;88646400.0
A35567;Payment;;2011/08/01 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;57024000.0
A35582;Payment;;2011/08/29 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;59184000.0
A35587;Payment;;2011/08/29 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;59875200.0
A35588;Payment;;2011/07/18 00:00:00.000;Variant 14;14;;;;;;complete;;;91.0;;91.0;;55641600.0
A35784;Send Appeal to Prefecture;;2011/12/25 00:00:00.000;Variant 8;8;;;NIL;;;complete;;;;;;;71193600.0
A36490;Send Appeal to Prefecture;;2011/12/25 00:00:00.000;Variant 8;8;;;NIL;;;complete;;;;;;;87091200.0
A36811;Send Appeal to Prefecture;;2011/12/25 00:00:00.000;Variant 8;8;;;NIL;;;complete;;;;;;;76204800.0
A36823;Send Appeal to Prefecture;;2011/12/25 00:00:00.000;Variant 11;11;;;NIL;;;complete;;;;;;;74217600.0
A36850;Send Appeal to Prefecture;;2011/12/25 00:00:00.000;Variant 11;11;;;NIL;;;complete;;;;;;;73958400.0
A37002;Send Appeal to Prefecture;;2011/12/25 00:00:00.000;Variant 8;8;;;NIL;;;complete;;;;;;;86572800.0
A37537;Send Appeal to Prefecture;;2011/12/25 00:00:00.000;Variant 8;8;;;NIL;;;complete;;;;;;;91411200.0
A37839;Payment;;2011/07/29 00:00:00.000;Variant 4;4;;;;;;complete;;;96.6;;96.6;;52185600.0
A38549;Payment;;2011/08/16 00:00:00.000;Variant 4;4;;;;;;complete;;;96.6;;96.6;;54086400.0
A38631;Send Appeal to Prefecture;;2011/12/25 00:00:00.000;Variant 11;11;;;NIL;;;complete;;;;;;;73958400.0
A38793;Send Appeal to Prefecture;;2011/12/25 00:00:00.000;Variant 8;8;;;NIL;;;complete;;;;;;;75427200.0
A38993;Payment;;2011/08/27 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;62640000.0
A39068;Send Appeal to Prefecture;;2011/12/25 00:00:00.000;Variant 11;11;;;NIL;;;complete;;;;;;;74217600.0
A39137;Send Appeal to Prefecture;;2011/12/25 00:00:00.000;Variant 11;11;;;NIL;;;complete;;;;;;;74044800.0
A39146;Send Appeal to Prefecture;;2011/12/25 00:00:00.000;Variant 11;11;;;NIL;;;complete;;;;;;;73958400.0
A39314;Payment;;2011/08/12 00:00:00.000;Variant 5;5;;;;;;complete;;;23.0;;59.5;;56937600.0
A39423;Payment;;2011/08/31 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;60134400.0
A39438;Payment;;2011/07/14 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;55987200.0
A39444;Payment;;2011/08/01 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;58579200.0
A39448;Payment;;2011/07/12 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;55641600.0
A39507;Payment;;2011/07/15 00:00:00.000;Variant 4;4;;;;;;complete;;;96.6;;96.6;;51408000.0
A39556;Payment;;2011/12/30 00:00:00.000;Variant 5;5;;;;;;complete;;;39.5;;91.0;;70416000.0
A39623;Payment;;2011/07/16 00:00:00.000;Variant 4;4;;;;;;complete;;;96.6;;96.6;;57196800.0
A39652;Payment;;2011/08/31 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;59443200.0
A39653;Payment;;2011/09/19 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;61776000.0
A39656;Send Appeal to Prefecture;;2011/09/07 00:00:00.000;Variant 52;52;;;#;;;complete;;;;;;;60912000.0
A39697;Payment;;2011/08/12 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;54000000.0
A39707;Payment;;2011/03/05 00:00:00.000;Variant 5;5;;;;;;complete;;;39.5;;91.0;;41904000.0
A39867;Payment;;2011/09/09 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;61948800.0
A39893;Send Appeal to Prefecture;;2011/12/25 00:00:00.000;Variant 11;11;;;NIL;;;complete;;;;;;;70416000.0
A39970;Payment;;2011/07/26 00:00:00.000;Variant 4;4;;;;;;complete;;;59.5;;59.5;;48124800.0
A39981;Payment;;2011/08/03 00:00:00.000;Variant 4;4;;;;;;complete;;;59.5;;59.5;;41990400.0
A40016;Payment;;2011/08/03 00:00:00.000;Variant 5;5;;;;;;complete;;;39.5;;91.0;;55814400.0
A40113;Payment;;2011/10/21 00:00:00.000;Variant 4;4;;;;;;complete;;;59.5;;59.5;;64627200.0
A40198;Payment;;2011/07/28 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;57888000.0
A40328;Payment;;2011/07/14 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;56332800.0
A40338;Payment;;2011/07/28 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;57542400.0
A40412;Payment;;2011/08/29 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;61084800.0
A40413;Payment;;2011/09/13 00:00:00.000;Variant 5;5;;;;;;complete;;;39.5;;91.0;;56764800.0
A40426;Payment;;2011/08/29 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;60134400.0
A40445;Payment;;2011/07/18 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;57369600.0
A40496;Payment;;2011/08/29 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;55468800.0
A40571;Payment;;2011/08/31 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;59616000.0
A40573;Payment;;2011/07/21 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;55900800.0
A40575;Payment;;2011/07/19 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;56764800.0
A40581;Payment;;2011/10/31 00:00:00.000;Variant 21;21;;;;;;complete;;;35.0;;35.0;;65491200.0
A40581;Payment;;2011/11/30 00:00:00.000;Variant 21;21;;;;;;complete;;;35.0;;70.0;;2592000.0
A40615;Payment;;2011/07/20 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;57196800.0
A40640;Payment;;2011/08/23 00:00:00.000;Variant 5;5;;;;;;complete;;;39.5;;91.0;;59702400.0
A40657;Payment;;2011/07/23 00:00:00.000;Variant 4;4;;;;;;complete;;;59.5;;59.5;;52099200.0
A40742;Payment;;2011/08/04 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;58233600.0
A40817;Send Appeal to Prefecture;;2011/12/25 00:00:00.000;Variant 11;11;;;NIL;;;complete;;;;;;;74131200.0
A40854;Send Appeal to Prefecture;;2011/12/25 00:00:00.000;Variant 8;8;;;NIL;;;complete;;;;;;;70848000.0
A40885;Payment;;2011/08/01 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;58579200.0
A40977;Payment;;2011/10/07 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;63936000.0
A41015;Payment;;2011/07/22 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;56505600.0
A41032;Payment;;2011/08/02 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;58406400.0
A41034;Payment;;2011/07/22 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;57715200.0
A41052;Send Appeal to Prefecture;;2011/12/25 00:00:00.000;Variant 11;11;;;NIL;;;complete;;;;;;;70502400.0
A41073;Payment;;2011/05/20 00:00:00.000;Variant 5;5;;;;;;complete;;;36.5;;36.5;;51580800.0
A41073;Payment;;2011/09/29 00:00:00.000;Variant 5;5;;;;;;complete;;;23.0;;59.5;;11404800.0
A41093;Payment;;2011/08/04 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;57369600.0
A41115;Payment;;2011/07/21 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;51753600.0
A41155;Payment;;2011/09/05 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;55900800.0
A41172;Payment;;2011/07/12 00:00:00.000;Variant 5;5;;;;;;complete;;;51.5;;51.5;;50976000.0
A41172;Payment;;2011/09/17 00:00:00.000;Variant 5;5;;;;;;complete;;;39.5;;91.0;;5788800.0
A41173;Payment;;2011/09/23 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;56419200.0
A41189;Payment;;2011/08/29 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;55209600.0
A41217;Payment;;2011/11/15 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;61776000.0
A41221;Payment;;2011/09/15 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;56505600.0
A41227;Send Appeal to Prefecture;;2011/12/25 00:00:00.000;Variant 8;8;;;NIL;;;complete;;;;;;;65145600.0
A41329;Payment;;2011/09/19 00:00:00.000;Variant 22;22;;;;;;complete;;;102.0;;102.0;;52444800.0
A41334;Payment;;2011/08/10 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;58492800.0
A41344;Payment;;2011/07/16 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;56332800.0
A41345;Payment;;2011/07/11 00:00:00.000;Variant 5;5;;;;;;complete;;;39.5;;91.0;;54864000.0
A41380;Payment;;2011/08/02 00:00:00.000;Variant 5;5;;;;;;complete;;;19.5;;19.5;;57542400.0
A41380;Payment;;2011/08/03 00:00:00.000;Variant 5;5;;;;;;complete;;;40.0;;59.5;;86400.0
A41392;Payment;;2011/07/20 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;55900800.0
A41421;Payment;;2011/07/13 00:00:00.000;Variant 4;4;;;;;;complete;;;59.5;;59.5;;55987200.0
A41435;Send Appeal to Prefecture;;2011/12/25 00:00:00.000;Variant 8;8;;;NIL;;;complete;;;;;;;70848000.0
A41442;Send Appeal to Prefecture;;2011/12/25 00:00:00.000;Variant 8;8;;;NIL;;;complete;;;;;;;69897600.0
A41447;Payment;;2011/07/15 00:00:00.000;Variant 4;4;;;;;;complete;;;59.5;;59.5;;56419200.0
A41490;Payment;;2011/09/08 00:00:00.000;Variant 4;4;;;;;;complete;;;59.5;;59.5;;44755200.0
A41506;Payment;;2011/08/30 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;50544000.0
A41508;Payment;;2011/10/29 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;55382400.0
A41536;Payment;;2011/08/30 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;40348800.0
A41538;Payment;;2011/09/05 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;49593600.0
A41541;Payment;;2011/08/02 00:00:00.000;Variant 5;5;;;;;;complete;;;39.5;;91.0;;42854400.0
A41557;Payment;;2011/08/05 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;52012800.0
A41562;Payment;;2011/07/22 00:00:00.000;Variant 5;5;;;;;;complete;;;39.5;;91.0;;51148800.0
A41596;Payment;;2011/08/26 00:00:00.000;Variant 5;5;;;;;;complete;;;39.5;;91.0;;50371200.0
A41676;Payment;;2011/08/22 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;58665600.0
A41745;Payment;;2011/07/28 00:00:00.000;Variant 5;5;;;;;;complete;;;39.5;;91.0;;52012800.0
A41757;Payment;;2011/07/15 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;45100800.0
A41855;Payment;;2011/08/31 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;60480000.0
A41861;Payment;;2011/04/21 00:00:00.000;Variant 5;5;;;;;;complete;;;39.5;;91.0;;27734400.0
A41890;Payment;;2011/07/23 00:00:00.000;Variant 4;4;;;;;;complete;;;59.5;;59.5;;52272000.0
A41908;Payment;;2011/10/11 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;50284800.0
A41957;Payment;;2011/09/07 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;52012800.0
A42000;Payment;;2011/08/04 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;46483200.0
A42058;Payment;;2011/07/19 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;56592000.0
A42074;Payment;;2011/09/14 00:00:00.000;Variant 4;4;;;;;;complete;;;59.5;;59.5;;60566400.0
A42104;Payment;;2011/09/14 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;55814400.0
A42147;Payment;;2011/09/20 00:00:00.000;Variant 5;5;;;;;;complete;;;39.5;;91.0;;53481600.0
A42168;Payment;;2011/07/14 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;56160000.0
A42181;Payment;;2011/08/29 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;55468800.0
A42203;Payment;;2011/08/17 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;59875200.0
A42228;Payment;;2011/08/31 00:00:00.000;Variant 5;5;;;;;;complete;;;39.5;;91.0;;55468800.0
A42243;Payment;;2011/08/31 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;60739200.0
A42246;Payment;;2011/12/05 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;68083200.0
A42271;Send Appeal to Prefecture;;2011/12/25 00:00:00.000;Variant 11;11;;;NIL;;;complete;;;;;;;69292800.0
A42415;Payment;;2011/09/07 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;54950400.0
A42480;Payment;;2011/09/09 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;49852800.0
A42490;Payment;;2011/08/18 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;46828800.0
A42509;Payment;;2011/11/09 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;65664000.0
A42531;Payment;;2011/07/21 00:00:00.000;Variant 5;5;;;;;;complete;;;39.5;;91.0;;56246400.0
A42545;Send Appeal to Prefecture;;2011/12/25 00:00:00.000;Variant 11;11;;;NIL;;;complete;;;;;;;69897600.0
A42592;Payment;;2011/07/29 00:00:00.000;Variant 5;5;;;;;;complete;;;39.5;;91.0;;43891200.0
A42656;Payment;;2011/12/27 00:00:00.000;Variant 4;4;;;;;;complete;;;59.5;;59.5;;58060800.0
A42666;Payment;;2011/07/29 00:00:00.000;Variant 4;4;;;;;;complete;;;59.5;;59.5;;45964800.0
A42670;Payment;;2011/08/05 00:00:00.000;Variant 4;4;;;;;;complete;;;59.5;;59.5;;45187200.0
A42729;Payment;;2011/07/21 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;56764800.0
A42738;Payment;;2011/08/05 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;57974400.0
A42758;Payment;;2011/07/15 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;51148800.0
A42762;Payment;;2011/08/17 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;53136000.0
A42775;Payment;;2011/07/15 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;51148800.0
A42803;Payment;;2011/08/18 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;47692800.0
A42820;Payment;;2011/08/03 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;46310400.0
A42879;Payment;;2011/08/30 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;59529600.0
A42880;Payment;;2011/07/23 00:00:00.000;Variant 5;5;;;;;;complete;;;39.5;;91.0;;48038400.0
A42891;Payment;;2011/08/29 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;55296000.0
A42933;Payment;;2011/08/29 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;55123200.0
A42944;Payment;;2011/09/16 00:00:00.000;Variant 5;5;;;;;;complete;;;39.5;;91.0;;46915200.0
A43006;Payment;;2011/08/30 00:00:00.000;Variant 5;5;;;;;;complete;;;39.5;;91.0;;59788800.0
A43010;Payment;;2011/09/09 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;61084800.0
A43033;Payment;;2011/08/30 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;55382400.0
A43042;Payment;;2011/08/31 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;60307200.0
A43045;Payment;;2011/08/22 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;54604800.0
A43064;Payment;;2011/09/15 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;61344000.0
A43079;Send Appeal to Prefecture;;2011/12/25 00:00:00.000;Variant 8;8;;;NIL;;;complete;;;;;;;58665600.0
A43085;Payment;;2011/02/22 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;39052800.0
A43119;Payment;;2011/08/31 00:00:00.000;Variant 4;4;;;;;;complete;;;59.5;;59.5;;54432000.0
A43126;Payment;;2011/07/27 00:00:00.000;Variant 4;4;;;;;;complete;;;59.5;;59.5;;48384000.0
A43144;Payment;;2011/07/18 00:00:00.000;Variant 5;5;;;;;;complete;;;23.0;;59.5;;41040000.0
A43149;Payment;;2011/11/07 00:00:00.000;Variant 4;4;;;;;;complete;;;59.5;;59.5;;53481600.0
A43161;Payment;;2011/08/01 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;52617600.0
A43199;Payment;;2011/08/04 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;52876800.0
A43202;Payment;;2011/08/17 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;53308800.0
A43210;Payment;;2011/07/13 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;51062400.0
A43242;Payment;;2011/08/31 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;55468800.0
A43263;Payment;;2011/08/31 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;55382400.0
A43282;Payment;;2011/08/31 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;60048000.0
A43285;Payment;;2011/09/19 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;57283200.0
A43290;Payment;;2011/07/19 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;50803200.0
A43291;Payment;;2011/09/08 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;55209600.0
A43296;Payment;;2011/07/13 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;51235200.0
A43352;Payment;;2011/10/29 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;59616000.0
A43367;Payment;;2011/02/11 00:00:00.000;Variant 5;5;;;;;;complete;;;51.5;;51.5;;38102400.0
A43367;Payment;;2011/03/22 00:00:00.000;Variant 5;5;;;;;;complete;;;39.5;;91.0;;3369600.0
A43396;Payment;;2011/08/25 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;59616000.0
A43402;Payment;;2011/08/30 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;60220800.0
A43416;Payment;;2011/08/31 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;55468800.0
A43420;Payment;;2011/11/21 00:00:00.000;Variant 4;4;;;;;;complete;;;91.0;;91.0;;62726400.0
