Case ID;Activity;Resource;Complete Timestamp;Variant;Variant index;amount;article;dismissal;expense;lastSent;lifecycle:transition;matricola;notificationType;paymentAmount;points;totalPaymentAmount;vehicleClass;Duration
A39437;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;78278400.0
A39440;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;78019200.0
A39447;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;77932800.0
A39540;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 17;17;;;;;;complete;;;;;;;81475200.0
A39560;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;78883200.0
A39561;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;78019200.0
A39564;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;79142400.0
A39568;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;78278400.0
A39572;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;79142400.0
A39578;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;78278400.0
A39590;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;79142400.0
A39591;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;78796800.0
A39595;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;78278400.0
A39603;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;78192000.0
A39651;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 9;9;;;;;;complete;;;;;;;73440000.0
A39658;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;78105600.0
A39661;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;77414400.0
A39663;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;78278400.0
A39666;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;78105600.0
A39671;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;78192000.0
A39673;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;77587200.0
A39678;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;77328000.0
A39681;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;77155200.0
A39683;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;78278400.0
A39684;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;77328000.0
A39688;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;78278400.0
A39706;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;78796800.0
A39710;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;78451200.0
A39711;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;77241600.0
A39718;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;77587200.0
A39726;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;78278400.0
A39743;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;78451200.0
A39834;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;77932800.0
A39840;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;78883200.0
A39847;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;78451200.0
A39851;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;79142400.0
A39858;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;77932800.0
A39862;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;77932800.0
A39871;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;78278400.0
A39875;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;78537600.0
A39877;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;79142400.0
A39883;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;79142400.0
A39886;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;77932800.0
A39891;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;78192000.0
A39900;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;78278400.0
A39909;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;81043200.0
A39960;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;77328000.0
A39961;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;73440000.0
A39969;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 9;9;;;;;;complete;;;;;;;68601600.0
A39971;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;68342400.0
A39978;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;62899200.0
A39982;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;62035200.0
A40002;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;77068800.0
A40013;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;77068800.0
A40024;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 9;9;;;;;;complete;;;;;;;75427200.0
A40032;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;72230400.0
A40034;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;73180800.0
A40041;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;72576000.0
A40042;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;73440000.0
A40044;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;72489600.0
A40061;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 17;17;;;;;;complete;;;;;;;83376000.0
A40081;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;68083200.0
A40105;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;78278400.0
A40108;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;78278400.0
A40114;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;77155200.0
A40118;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;73008000.0
A40120;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;69206400.0
A40121;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;69206400.0
A40124;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;66960000.0
A40128;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;66787200.0
A40132;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;65577600.0
A40134;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;65491200.0
A40140;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;63244800.0
A40141;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;65577600.0
A40143;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;62899200.0
A40144;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;62726400.0
A40172;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;78278400.0
A40178;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;79056000.0
A40183;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;78278400.0
A40187;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;78278400.0
A40195;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;79142400.0
A40197;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;78278400.0
A40200;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;78278400.0
A40307;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;78019200.0
A40310;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;78883200.0
A40312;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;78192000.0
A40318;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;78451200.0
A40319;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;78451200.0
A40326;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;78278400.0
A40327;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;78278400.0
A40333;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;77328000.0
A40334;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;78019200.0
A40342;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;78278400.0
A40363;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;72144000.0
A40368;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;72576000.0
A40401;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;77932800.0
A40414;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;78796800.0
A40419;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;78278400.0
A40429;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;78883200.0
A40430;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;78278400.0
A40431;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;77932800.0
A40443;Send for Credit Collection;;2012/03/26 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;78019200.0
