Case ID;Activity;Resource;Complete Timestamp;Variant;Variant index;amount;article;dismissal;expense;lastSent;lifecycle:transition;matricola;notificationType;paymentAmount;points;totalPaymentAmount;vehicleClass;Duration
C13201;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;47433600.0
C13203;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;47001600.0
C13204;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;46828800.0
C13208;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;47692800.0
C13210;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 9;9;;;;;;complete;;;;;;;44409600.0
C13213;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;38966400.0
C13214;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;47174400.0
C13216;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;38966400.0
C13221;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;47088000.0
C13223;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;47001600.0
C13224;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;47001600.0
C13232;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;38620800.0
C13237;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;45792000.0
C13240;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;26611200.0
C13247;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;47260800.0
C13249;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;46396800.0
C13253;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;42336000.0
C13257;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;45964800.0
C13267;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;47001600.0
C13279;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;46310400.0
C13280;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;32054400.0
C13285;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;29376000.0
C13287;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;47692800.0
C13295;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;47088000.0
C13297;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;47088000.0
C13302;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;45792000.0
C13305;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;32054400.0
C13311;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;45964800.0
C13312;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;46051200.0
C13313;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;31622400.0
C13319;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;38880000.0
C13320;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;38620800.0
C13321;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;46828800.0
C13325;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;46396800.0
C13328;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;47692800.0
C13329;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;35769600.0
C13332;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;45446400.0
C13336;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;45792000.0
C13337;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;46656000.0
C13341;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;45964800.0
C13344;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;45619200.0
C13345;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;45619200.0
C13346;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;45532800.0
C13348;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;46915200.0
C13357;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;47606400.0
C13358;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;47433600.0
C13366;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;38275200.0
C13377;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;47088000.0
C13382;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;47174400.0
C13389;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;46828800.0
C13394;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 9;9;;;;;;complete;;;;;;;44409600.0
C13395;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;46569600.0
C13408;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;32832000.0
C13417;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;37152000.0
C13431;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;46396800.0
C13433;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;38707200.0
C13434;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;38620800.0
C13435;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;45878400.0
C13436;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;45878400.0
C13438;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;47692800.0
C13447;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;44841600.0
C13449;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;36633600.0
C13450;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;32832000.0
C13462;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;32572800.0
C13466;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;32054400.0
C13469;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;42249600.0
C13478;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;45792000.0
C13480;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;45619200.0
C13484;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;45187200.0
C13485;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;32572800.0
C13487;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;46396800.0
C13488;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;46396800.0
C13505;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;45964800.0
C13515;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;40435200.0
C13516;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;40435200.0
C13517;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;42681600.0
C13520;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;28684800.0
C13521;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;39484800.0
C13522;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;26956800.0
C13525;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;36288000.0
C13530;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;37065600.0
C13531;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;37065600.0
C13540;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;45619200.0
C13542;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;31449600.0
C13546;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;45878400.0
C13551;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;32572800.0
C13555;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;32659200.0
C13558;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 9;9;;;;;;complete;;;;;;;28598400.0
C13561;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;39312000.0
C13564;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;39312000.0
C13571;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;32572800.0
C13576;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 9;9;;;;;;complete;;;;;;;41904000.0
C13577;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;34128000.0
C13578;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;29030400.0
C13579;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;29289600.0
C13581;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;41299200.0
C13582;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;41299200.0
C13584;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;40521600.0
C13586;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;32572800.0
C13592;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;29980800.0
C13594;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;29548800.0
C13595;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;29548800.0
C13597;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;45964800.0
C13603;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;45360000.0
C13606;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;43632000.0
C13607;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;45360000.0
C13617;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;44928000.0
C13618;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;43804800.0
C13620;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;32227200.0
C13621;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;42854400.0
C13624;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;42422400.0
C13627;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;32572800.0
C13635;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;31881600.0
C13636;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;45705600.0
C13637;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;32832000.0
C13638;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;44409600.0
C13642;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;42163200.0
C13644;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 9;9;;;;;;complete;;;;;;;41126400.0
C13645;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;41904000.0
C13650;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;40176000.0
C13652;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;44841600.0
C13654;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;44755200.0
C13655;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;31276800.0
C13656;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;44323200.0
C13660;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;45187200.0
C13661;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;45187200.0
C13667;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;42595200.0
C13669;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;42422400.0
C13670;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;42422400.0
C13684;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;44236800.0
C13687;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;42336000.0
C13688;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;39916800.0
C13691;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;44755200.0
C13692;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;44755200.0
C13695;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;32832000.0
C13697;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;32054400.0
C13699;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;44236800.0
C13701;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;44928000.0
C13707;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;44582400.0
C13710;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;41558400.0
C13714;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;44755200.0
C13717;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;27993600.0
C13719;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;44236800.0
C13722;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;42768000.0
C13731;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;44841600.0
C13733;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;39744000.0
C13739;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;37152000.0
C13743;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;44323200.0
C13750;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;41904000.0
C13752;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;32054400.0
C13764;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;40694400.0
C13769;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;38016000.0
C13770;Send for Credit Collection;;2003/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;38016000.0
