Case ID;Activity;Resource;Complete Timestamp;Variant;Variant index;amount;article;dismissal;expense;lastSent;lifecycle:transition;matricola;notificationType;paymentAmount;points;totalPaymentAmount;vehicleClass;Duration
C14458;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;39398400.0
C14461;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 9;9;;;;;;complete;;;;;;;28684800.0
C14477;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;49939200.0
C14483;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;43545600.0
C14487;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;31190400.0
C14488;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;31190400.0
C14494;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 19;19;;;;;;complete;;;;;;;24796800.0
C14495;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;37929600.0
C14520;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 9;9;;;;;;complete;;;;;;;24537600.0
C14528;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;21427200.0
C14529;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;21340800.0
C14530;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;21340800.0
C14532;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;48384000.0
C14536;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;40003200.0
C14542;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;38448000.0
C14553;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;41040000.0
C14558;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;28857600.0
C14561;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;36633600.0
C14562;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;36028800.0
C14569;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 10;10;;;;;;complete;;;;;;;28857600.0
C14575;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;32918400.0
C14581;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;28944000.0
C14582;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;28944000.0
C14583;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;28857600.0
C14584;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;28857600.0
C14588;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;22204800.0
C14589;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;22118400.0
C14591;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;22032000.0
C14593;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;21513600.0
C14605;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;33696000.0
C14614;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;38620800.0
C14625;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;37152000.0
C14648;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;36892800.0
C14658;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;45187200.0
C14675;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;47433600.0
C14676;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;47433600.0
C14678;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 9;9;;;;;;complete;;;;;;;29462400.0
C14682;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;27561600.0
C14685;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;47260800.0
C14688;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;46742400.0
C14689;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;45532800.0
C14692;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;43891200.0
C14707;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;47520000.0
C14714;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;41212800.0
C14721;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;43113600.0
C14724;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;41731200.0
C14737;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;45705600.0
C14739;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;44928000.0
C14768;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;44841600.0
C14771;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;44582400.0
C14776;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;44150400.0
C14779;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;43632000.0
C14786;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;47692800.0
C14789;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;36374400.0
C14790;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;47260800.0
C14801;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;43977600.0
C14809;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;36288000.0
C14816;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;47779200.0
C14820;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 9;9;;;;;;complete;;;;;;;36460800.0
C14830;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;22464000.0
C14834;Send for Credit Collection;;2004/12/25 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;43891200.0
C14845;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;46742400.0
C14855;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;36806400.0
C14858;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;46483200.0
C14859;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;36806400.0
C14867;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;32486400.0
C14883;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;44755200.0
C14892;Send for Credit Collection;;2004/12/25 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;67219200.0
C14894;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;38620800.0
C14898;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;35078400.0
C14903;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;22377600.0
C14908;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;41299200.0
C14914;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;40694400.0
C14917;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;39571200.0
C14924;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;39657600.0
C14943;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;35424000.0
C14949;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;38361600.0
C14953;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;44496000.0
C14956;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;31795200.0
C14970;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;32313600.0
C14978;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;42854400.0
C14981;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;44064000.0
C14993;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;43372800.0
C14994;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 9;9;;;;;;complete;;;;;;;42163200.0
C14999;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 9;9;;;;;;complete;;;;;;;40867200.0
C15002;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;36201600.0
C15012;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;27820800.0
C15016;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;33004800.0
C15020;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;24364800.0
C15022;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;34300800.0
C15024;Send for Credit Collection;;2004/12/25 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;48384000.0
C15025;Send for Credit Collection;;2004/12/25 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;48038400.0
C15029;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;25142400.0
C15030;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;32227200.0
C15033;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;22032000.0
C15036;Send for Credit Collection;;2004/12/25 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;45187200.0
C15037;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;22291200.0
C15038;Send for Credit Collection;;2004/12/25 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;47606400.0
C15039;Send for Credit Collection;;2004/12/25 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;45878400.0
C15044;Send for Credit Collection;;2004/12/25 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;31968000.0
C15045;Send for Credit Collection;;2004/12/25 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;31968000.0
C15047;Send for Credit Collection;;2004/12/25 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;39744000.0
C15051;Create Fine;11.0;2004/02/25 00:00:00.000;Variant 1;1;19.95;181.0;NIL;;;complete;;;;0.0;0.0;A;0.0
C15051;Send Fine;;2004/02/25 00:00:00.000;Variant 1;1;;;;11.0;;complete;;;;;;;0.0
C15051;Insert Fine Notification;;2004/03/08 00:00:00.000;Variant 1;1;;;;;;complete;;P;;;;;1036800.0
C15051;Add penalty;;2004/05/07 00:00:00.000;Variant 1;1;40.95;;;;;complete;;;;;;;5184000.0
C15051;Send for Credit Collection;;2004/12/25 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;20044800.0
C15054;Create Fine;11.0;2004/02/25 00:00:00.000;Variant 1;1;19.95;181.0;NIL;;;complete;;;;0.0;0.0;A;0.0
C15054;Send Fine;;2004/03/05 00:00:00.000;Variant 1;1;;;;11.0;;complete;;;;;;;777600.0
C15054;Insert Fine Notification;;2004/03/08 00:00:00.000;Variant 1;1;;;;;;complete;;P;;;;;259200.0
C15054;Add penalty;;2004/05/07 00:00:00.000;Variant 1;1;40.95;;;;;complete;;;;;;;5184000.0
C15054;Send for Credit Collection;;2004/12/25 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;20044800.0
C15062;Send for Credit Collection;;2004/12/25 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;44582400.0
C15063;Payment;;2004/05/11 00:00:00.000;Variant 5;5;;;;;;complete;;;35.17;;68.77;;21772800.0
C15064;Send for Credit Collection;;2004/12/25 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;41904000.0
C15070;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;23328000.0
C15071;Send for Credit Collection;;2004/12/25 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;44841600.0
C15073;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;22118400.0
C15074;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;22377600.0
C15078;Payment;;2004/07/28 00:00:00.000;Variant 31;31;;;;;;complete;;;68.78;;68.78;;36028800.0
C15084;Payment;;2004/04/19 00:00:00.000;Variant 6;6;;;;;;complete;;;10.0;;43.6;;12614400.0
C15085;Send for Credit Collection;;2004/12/25 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;43718400.0
C15088;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;21772800.0
C15089;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;20649600.0
C15091;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;20390400.0
C15092;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;20131200.0
C15094;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;19872000.0
C15099;Send for Credit Collection;;2004/12/25 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;43632000.0
C15101;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;20995200.0
C15107;Send for Credit Collection;;2004/12/25 00:00:00.000;Variant 20;20;;;;;;complete;;;;;;;41212800.0
C15113;Send for Credit Collection;;2004/01/10 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;20995200.0
C15116;Send for Credit Collection;;2004/12/25 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;48816000.0
C15117;Send for Credit Collection;;2004/12/25 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;48816000.0
C15119;Send for Credit Collection;;2004/12/25 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;44755200.0
C15120;Send for Credit Collection;;2004/12/25 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;46569600.0
C15122;Send for Credit Collection;;2004/12/25 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;44150400.0
C15127;Send for Credit Collection;;2004/12/25 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;38620800.0
C15138;Create Fine;34.0;2004/04/19 00:00:00.000;Variant 1;1;687.75;193.0;NIL;;;complete;;;;0.0;0.0;A;0.0
C15138;Send Fine;;2004/12/17 00:00:00.000;Variant 1;1;;;;16.6;;complete;;;;;;;20908800.0
C15156;Send for Credit Collection;;2004/12/25 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;45705600.0
C15157;Send for Credit Collection;;2004/12/25 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;45187200.0
C15160;Send for Credit Collection;;2004/12/25 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;42768000.0
C15162;Send for Credit Collection;;2004/12/25 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;43200000.0
C15163;Send for Credit Collection;;2004/12/25 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;41644800.0
C15166;Add penalty;;2004/01/12 00:00:00.000;Variant 1;1;68.77;;;;;complete;;;;;;;5184000.0
C15166;Send for Credit Collection;;2004/12/25 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;30067200.0
C15179;Send for Credit Collection;;2004/12/25 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;38275200.0
C15189;Add penalty;;2004/01/22 00:00:00.000;Variant 1;1;68.77;;;;;complete;;;;;;;5184000.0
C15189;Send for Credit Collection;;2004/12/25 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;29203200.0
C15192;Create Fine;31.0;2004/02/02 00:00:00.000;Variant 2;2;137.55;80.0;NIL;;;complete;;;;0.0;0.0;A;0.0
C15192;Payment;;2004/02/03 00:00:00.000;Variant 2;2;;;;;;complete;;;137.55;;137.55;;86400.0
C15194;Create Fine;31.0;2004/04/22 00:00:00.000;Variant 1;1;137.55;80.0;NIL;;;complete;;;;0.0;0.0;C;0.0
C15194;Send Fine;;2004/04/22 00:00:00.000;Variant 1;1;;;;0.0;;complete;;;;;;;0.0
C15194;Insert Fine Notification;;2004/04/22 00:00:00.000;Variant 1;1;;;;;;complete;;P;;;;;0.0
C15194;Add penalty;;2004/06/21 00:00:00.000;Variant 1;1;275.1;;;;;complete;;;;;;;5184000.0
C15195;Create Fine;31.0;2004/04/15 00:00:00.000;Variant 4;4;137.55;80.0;NIL;;;complete;;;;0.0;0.0;M;0.0
C15195;Send Fine;;2004/04/15 00:00:00.000;Variant 4;4;;;;0.0;;complete;;;;;;;0.0
C15195;Insert Fine Notification;;2004/04/15 00:00:00.000;Variant 4;4;;;;;;complete;;P;;;;;0.0
C15195;Add penalty;;2004/06/14 00:00:00.000;Variant 4;4;275.1;;;;;complete;;;;;;;5184000.0
C15195;Payment;;2004/06/14 00:00:00.000;Variant 4;4;;;;;;complete;;;137.55;;137.55;;0.0
C15201;Send for Credit Collection;;2004/12/25 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;45619200.0
C15205;Add penalty;;2004/01/12 00:00:00.000;Variant 1;1;68.77;;;;;complete;;;;;;;5184000.0
C15205;Send for Credit Collection;;2004/12/25 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;30067200.0
C15208;Add penalty;;2004/01/22 00:00:00.000;Variant 1;1;68.77;;;;;complete;;;;;;;5184000.0
C15208;Send for Credit Collection;;2004/12/25 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;29203200.0
C15209;Send for Credit Collection;;2004/12/25 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;41040000.0
C15214;Send for Credit Collection;;2004/12/25 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;37843200.0
C15220;Send for Credit Collection;;2004/12/25 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;39484800.0
C15226;Create Fine;26.0;2004/01/09 00:00:00.000;Variant 2;2;687.75;193.0;NIL;;;complete;;;;0.0;0.0;A;0.0
C15226;Payment;;2004/01/14 00:00:00.000;Variant 2;2;;;;;;complete;;;687.75;;687.75;;432000.0
C15227;Send for Credit Collection;;2004/12/25 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;43804800.0
C15232;Send for Credit Collection;;2004/12/25 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;37238400.0
C15233;Send for Credit Collection;;2004/12/25 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;35769600.0
C15235;Send for Credit Collection;;2004/12/25 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;37238400.0
C15262;Create Fine;23.0;2004/04/28 00:00:00.000;Variant 1;1;343.35;180.0;NIL;;;complete;;;;0.0;0.0;A;0.0
C15262;Send Fine;;2004/07/14 00:00:00.000;Variant 1;1;;;;11.0;;complete;;;;;;;6652800.0
C15262;Insert Fine Notification;;2004/07/24 00:00:00.000;Variant 1;1;;;;;;complete;;P;;;;;864000.0
C15262;Add penalty;;2004/09/22 00:00:00.000;Variant 1;1;688.27;;;;;complete;;;;;;;5184000.0
C15265;Create Fine;23.0;2004/08/06 00:00:00.000;Variant 1;1;687.75;193.0;NIL;;;complete;;;;0.0;0.0;A;0.0
C15265;Send Fine;;2004/09/20 00:00:00.000;Variant 1;1;;;;0.0;;complete;;;;;;;3888000.0
C15265;Insert Fine Notification;;2004/09/20 00:00:00.000;Variant 1;1;;;;;;complete;;P;;;;;0.0
C15265;Add penalty;;2004/11/19 00:00:00.000;Variant 1;1;1377.07;;;;;complete;;;;;;;5184000.0
C15270;Create Fine;34.0;2004/01/27 00:00:00.000;Variant 1;1;687.75;193.0;NIL;;;complete;;;;0.0;0.0;A;0.0
C15270;Send Fine;;2004/01/27 00:00:00.000;Variant 1;1;;;;0.0;;complete;;;;;;;0.0
C15270;Insert Fine Notification;;2004/01/27 00:00:00.000;Variant 1;1;;;;;N;complete;;P;;;;;0.0
C15270;Add penalty;;2004/03/27 00:00:00.000;Variant 1;1;1377.07;;;;;complete;;;;;;;5184000.0
C15270;Send for Credit Collection;;2004/12/25 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;23587200.0
C15274;Send for Credit Collection;;2004/12/25 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;33609600.0
C15277;Send for Credit Collection;;2004/12/25 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;34819200.0
C15287;Send for Credit Collection;;2004/12/25 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;34041600.0
C15289;Send for Credit Collection;;2004/12/25 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;33782400.0
C15292;Send for Credit Collection;;2004/12/25 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;33782400.0
C15293;Send for Credit Collection;;2004/12/25 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;33609600.0
C15299;Send for Credit Collection;;2004/12/25 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;33264000.0
C15312;Send for Credit Collection;;2004/12/25 00:00:00.000;Variant 1;1;;;;;;complete;;;;;;;34387200.0
